source,target
270.044407,229.054217
241.054244,229.054217
287.059673,229.054217
293.016155,229.054217
270.061526,229.071297
245.06607,261.043315
277.038227,261.043315
289.038219,261.043315
243.086859,245.06607
245.10246,245.06607
285.09733,245.06607
286.038575,277.038227
289.038219,277.038227
305.033992,293.034
307.04972,293.034
335.044598,293.034
311.044601,293.034
288.0549,244.065086
274.075675,244.065086
302.070601,244.065086
210.07735,244.065086
243.081115,244.065086
269.06037,260.060098
304.049941,260.060098
290.070746,260.060098
288.091352,260.060098
251.059791,260.060098
288.06616,260.060098
262.075853,276.055073
285.055367,276.055073
304.049941,276.055073
290.070746,276.055073
310.060525,276.055073
246.080847,276.055073
259.064248,247.064216
259.081679,231.086789
245.10246,231.086789
259.118086,231.086789
271.118043,231.086789
305.069334,263.058778
256.082849,247.082578
260.114308,247.082578
275.113911,247.082578
215.092747,247.082578
290.070746,262.075853
310.060525,262.075853
265.074727,249.079782
309.065416,281.070547
251.023563,281.070547
279.091086,251.096182
295.086029,251.096182
291.127512,251.096182
251.059791,251.096182
308.023755,267.992483
282.00822,267.992483
299.964602,267.992483
308.982718,267.992483
283.987378,267.992483
263.066894,249.051237
277.082498,249.051237
269.012894,253.017997
267.033652,253.017997
295.028552,253.017997
267.033652,269.012894
295.028552,269.012894
297.044146,269.012894
313.997952,269.012894
278.013196,269.012894
254.049532,252.033867
261.034147,252.033867
264.033824,252.033867
266.04959,252.033867
310.039364,252.033867
284.005964,252.033867
268.028567,236.056478
238.072217,236.056478
237.088119,236.056478
249.088174,236.056478
208.061601,236.056478
267.044576,268.028567
316.013481,252.051583
251.067588,252.051583
267.062449,252.051583
253.083195,252.051583
294.062223,252.051583
234.041029,252.051583
253.035608,252.051583
218.046073,252.051583
312.01879,284.023868
314.034506,284.023868
326.034433,284.023868
326.07089,284.023868
282.061316,268.04565
296.076997,268.04565
255.033521,300.018635
270.044407,300.018635
285.055367,300.018635
266.013123,300.018635
298.039409,300.018635
330.029187,300.018635
313.050334,300.018635
328.049953,300.018635
330.065607,300.018635
270.008078,300.018635
287.023346,316.013481
330.029187,316.013481
316.049857,316.013481
316.997455,316.013481
253.083195,235.072562
279.062407,235.072562
293.0781,235.072562
217.06195,235.072562
219.077622,235.072562
222.040902,235.072562
295.039502,267.044576
267.062449,251.067588
285.073071,251.067588
251.103941,251.067588
309.073083,251.067588
250.036025,251.067588
210.07735,251.067588
331.024726,283.040015
312.030123,283.040015
285.073071,267.062449
279.062407,267.062449
293.0781,267.062449
309.073083,267.062449
295.09378,267.062449
327.064769,299.033438
255.033521,239.038582
241.054244,239.038582
257.049215,239.038582
220.043951,239.038582
269.085632,239.038582
240.070191,239.038582
235.06072,223.060767
221.081561,223.060767
249.076464,223.060767
263.092037,223.060767
287.023346,255.033521
303.018223,255.033521
254.049532,255.033521
270.044407,255.033521
257.049215,255.033521
264.033824,255.033521
299.02328,255.033521
297.044146,255.033521
283.064845,255.033521
334.990294,255.033521
240.070191,255.033521
225.076243,239.055393
273.043078,239.055393
237.076206,239.055393
269.102402,239.055393
281.102426,239.055393
221.044786,239.055393
225.076243,255.050469
264.050726,255.050469
268.08212,255.050469
255.08686,255.050469
303.018223,287.023346
305.033992,287.023346
288.0549,287.023346
301.039,287.023346
329.033978,287.023346
317.070353,287.023346
253.035608,287.023346
261.007619,287.023346
273.061959,271.046241
280.046544,271.046241
301.056846,271.046241
253.035608,271.046241
288.0549,303.018223
301.039,303.018223
316.997455,303.018223
334.990294,303.018223
347.008034,303.018223
261.007619,303.018223
316.042361,330.058104
358.089402,330.058104
298.068319,330.058104
300.083874,330.058104
270.044407,254.049532
284.060104,254.049532
296.060101,254.049532
240.087889,238.072217
256.082849,238.072217
239.103853,238.072217
247.072505,238.072217
279.062407,238.072217
251.103941,238.072217
219.077622,238.072217
210.07735,238.072217
208.098026,238.072217
208.061601,238.072217
302.034169,270.044407
269.06037,270.044407
304.049941,270.044407
284.060104,270.044407
300.054978,270.044407
283.076067,270.044407
296.060101,270.044407
328.049953,270.044407
242.013069,270.044407
240.070191,270.044407
286.038575,254.06652
272.077167,254.06652
269.077567,270.061526
241.071423,270.061526
303.065813,302.034169
300.054978,302.034169
316.049857,302.034169
302.070601,302.034169
344.081214,302.034169
316.997455,302.034169
239.103853,237.088119
277.119434,237.088119
208.098026,237.088119
253.083195,269.06037
241.054244,269.06037
297.055273,269.06037
283.076067,269.06037
225.070604,269.06037
282.092043,269.06037
255.098942,253.083195
271.09382,253.083195
295.09378,253.083195
283.130221,253.083195
293.1145,253.083195
298.068319,253.083195
304.049941,285.055367
327.065947,285.055367
327.102384,285.055367
257.024041,285.055367
241.071423,269.077567
256.065337,301.050407
329.04532,301.050407
341.081679,301.050407
286.087122,301.050407
257.066946,285.073071
283.093872,285.073071
299.088727,285.073071
298.104728,285.073071
311.088817,285.073071
325.104358,285.073071
287.052272,285.073071
303.083636,285.073071
271.057361,285.073071
275.059722,241.054244
283.064845,241.054244
243.086859,225.076243
226.107875,225.076243
237.076206,225.076243
253.071176,225.076243
255.08686,225.076243
225.112602,225.076243
291.054671,257.049215
298.039409,257.049215
301.039,257.049215
291.054671,257.066946
298.057176,257.066946
275.077613,273.061959
301.056846,273.061959
315.072555,273.061959
307.04972,305.033992
306.065587,305.033992
335.044598,305.033992
318.065724,305.033992
347.044575,305.033992
333.040138,305.033992
239.103853,224.092909
242.103506,224.092909
252.08783,224.092909
250.108604,224.092909
208.098026,224.092909
286.075887,256.065337
298.075944,256.065337
228.07045,256.065337
239.103853,240.087889
258.098477,240.087889
249.088174,240.087889
225.124605,240.087889
288.0549,256.082849
257.114416,256.082849
298.129878,256.082849
303.065813,288.0549
274.075675,288.0549
302.070601,288.0549
316.086227,288.0549
318.101943,288.0549
317.044977,288.0549
240.070191,288.0549
285.108822,272.077167
290.070746,304.049941
330.065607,304.049941
344.081214,304.049941
258.098477,239.103853
257.114416,239.103853
269.114493,239.103853
265.119503,239.103853
225.124605,239.103853
271.09382,255.098942
283.093872,255.098942
299.088727,255.098942
313.104459,255.098942
283.130221,255.098942
303.083636,255.098942
213.0883,255.098942
317.044977,287.070809
317.117844,287.070809
255.080974,287.070809
299.088727,271.09382
313.104459,271.09382
311.125153,271.09382
313.140808,271.09382
273.072998,271.09382
303.083636,271.09382
213.0883,271.09382
300.083874,271.09382
275.059722,303.065813
274.075675,303.065813
315.065798,303.065813
317.044977,303.065813
273.018811,303.065813
316.097468,303.065813
291.065848,303.065813
259.081679,227.091843
226.107875,227.091843
245.10246,227.091843
225.112602,227.091843
269.102402,227.091843
285.09733,227.091843
267.123157,227.091843
269.138863,227.091843
284.077055,243.086859
255.08686,243.086859
291.054671,275.059722
323.044453,275.059722
274.075675,275.059722
287.059673,275.059722
289.075396,275.059722
317.070353,275.059722
305.106696,275.059722
317.106719,275.059722
245.10246,259.081679
259.118086,259.081679
285.09733,259.081679
289.128635,259.081679
323.044453,291.054671
306.065587,291.054671
300.054978,291.054671
317.070353,291.054671
307.04972,275.077613
260.114308,275.077613
287.077598,275.077613
277.093287,275.077613
276.109218,275.077613
309.065416,307.04972
335.044598,307.04972
320.081404,307.04972
323.026963,307.04972
381.049916,323.044453
281.033859,323.044453
245.10246,226.107875
254.102802,226.107875
257.114416,242.103506
261.098097,242.103506
272.114089,242.103506
255.135252,242.103506
270.134838,242.103506
208.098026,242.103506
258.098477,274.075675
302.070601,274.075675
288.091352,274.075675
304.086249,274.075675
316.086227,274.075675
306.047815,274.075675
240.070191,274.075675
286.129751,258.098477
290.088298,258.098477
243.135199,258.098477
273.109419,258.098477
213.113336,258.098477
260.023771,290.070746
291.102292,306.065587
336.112594,306.065587
255.135252,257.114416
287.125023,257.114416
299.125021,257.114416
257.150798,257.114416
243.135199,257.114416
225.124605,257.114416
227.067442,257.114416
261.098097,229.108252
238.108539,229.108252
213.113336,229.108252
254.102802,245.10246
287.149436,245.10246
318.065724,309.065416
323.081069,309.065416
277.093287,309.065416
311.044601,309.065416
301.104475,260.114308
288.10925,260.114308
276.109218,260.114308
279.108867,260.114308
305.106696,263.096122
221.085486,263.096122
231.124008,263.096122
295.086029,279.091086
288.091352,279.091086
307.085982,279.091086
307.122364,279.091086
319.122408,279.091086
251.059791,279.091086
327.075775,279.091086
307.085982,295.086029
309.101748,295.086029
325.096674,295.086029
279.108867,295.086029
327.058144,295.086029
309.101748,311.080993
325.096674,311.080993
351.112311,311.080993
277.093287,311.080993
279.108867,311.080993
311.044601,311.080993
327.058144,311.080993
263.013496,247.018611
305.024119,247.018611
235.018621,247.018611
305.024119,263.013496
235.018621,263.013496
264.033824,251.002138
235.024984,251.002138
298.98679,251.002138
282.99196,251.002138
236.98641,251.002138
308.023755,266.013123
296.060101,266.013123
234.041029,266.013123
279.992301,266.013123
294.019214,266.013123
280.976407,266.013123
245.056924,261.034147
259.018409,261.034147
291.008343,261.034147
291.044734,261.034147
303.044731,261.034147
220.043951,261.034147
279.062407,245.056924
243.077744,245.056924
259.072642,245.056924
287.067534,245.056924
303.062383,245.056924
227.046359,245.056924
291.008343,277.029113
307.039695,277.029113
317.060388,277.029113
276.045134,277.029113
318.019338,277.029113
277.046964,261.052022
260.068014,261.052022
295.057559,261.052022
273.052044,261.052022
275.067713,261.052022
274.083691,261.052022
309.036749,261.052022
263.031214,261.052022
232.06185,277.046964
295.057559,277.046964
307.057611,277.046964
319.093946,277.046964
279.026178,277.046964
309.036749,277.046964
283.027728,265.017091
263.037915,265.017091
248.056745,249.040732
251.056414,249.040732
267.051382,249.040732
261.040724,249.040732
291.051299,249.040732
235.024984,249.040732
274.083691,260.068014
242.057364,260.068014
228.078185,260.068014
230.093793,260.068014
261.099594,260.068014
248.056745,232.06185
280.046544,232.06185
251.056414,232.06185
266.04959,232.06185
233.093427,232.06185
273.052044,232.06185
260.056718,232.06185
234.041029,232.06185
247.025138,232.06185
292.039938,264.033824
280.046544,248.056745
267.051382,248.056745
233.093427,248.056745
260.056718,248.056745
234.041029,248.056745
247.025138,248.056745
279.043863,280.027814
282.061316,264.050726
265.082335,264.050726
306.061359,264.050726
294.097758,264.050726
295.039502,296.023531
294.044329,296.023531
251.056414,280.046544
298.057176,280.046544
294.062223,280.046544
308.0414,280.046544
294.025709,280.046544
267.033652,312.01879
314.034506,312.01879
340.050123,312.01879
354.06576,312.01879
282.00822,312.01879
354.029384,312.01879
313.997952,312.01879
249.088174,247.072505
305.078041,247.072505
217.06195,247.072505
219.077622,247.072505
327.028546,279.043863
249.088174,279.062407
293.0781,279.062407
307.093698,279.062407
294.025709,279.062407
324.04747,279.062407
325.06816,295.057559
286.057218,295.057559
309.036749,295.057559
325.049374,327.028546
283.04542,235.06072
221.081561,235.06072
236.092358,235.06072
276.050896,235.06072
249.076464,235.06072
261.076404,235.06072
263.092037,235.06072
251.056414,267.033652
315.018398,267.033652
295.028552,267.033652
281.049364,267.033652
330.995559,267.033652
299.005707,267.033652
307.06493,267.033652
260.056718,251.056414
295.046255,251.056414
253.035608,251.056414
285.043443,283.027728
301.056846,267.051382
295.046255,267.051382
325.056907,267.051382
297.025594,267.051382
301.039,299.02328
253.071176,283.04542
268.08212,283.04542
284.077055,283.04542
292.045693,283.04542
313.092413,283.04542
333.029031,315.018398
330.995603,315.018398
330.995559,315.018398
281.03069,315.018398
234.113609,234.077175
298.039409,266.04959
281.060495,266.04959
310.039364,266.04959
280.081948,250.071377
280.11834,250.071377
290.102666,250.071377
221.081561,266.066628
266.102988,266.066628
330.029187,298.039409
313.050334,298.039409
317.034047,298.039409
283.076067,298.039409
307.039695,298.039409
339.029568,298.039409
310.039364,298.039409
312.055086,298.039409
