source,target
316.140401,258.134902
310.104896,325.115841
312.084132,325.115841
363.087249,331.11515
340.115409,331.11515
359.146454,331.11515
272.068156,270.052431
276.062741,302.078478
287.067534,302.078478
304.094192,302.078478
394.089955,336.084471
350.063659,336.084471
338.06368,336.084471
233.118094,232.134098
320.161917,294.146219
280.130473,294.146219
294.109865,294.146219
292.130556,294.146219
313.140808,294.146219
322.141065,281.150904
293.150942,281.150904
251.103941,281.150904
253.119646,281.150904
255.135252,281.150904
279.135206,281.150904
295.130061,281.150904
311.125153,281.150904
325.140749,281.150904
323.161528,281.150904
268.118326,268.154683
283.117978,268.154683
287.067534,296.067801
324.156623,306.146032
278.114772,306.146032
297.145745,306.146032
291.135153,306.146032
348.156622,306.146032
323.125031,324.156623
343.151497,311.161698
330.156252,311.161698
352.151918,311.161698
341.135904,311.161698
327.156594,311.161698
339.156617,311.161698
269.175996,298.166107
270.134838,298.166107
296.150366,298.166107
340.176658,298.166107
334.141548,366.131384
430.093294,366.131384
392.147058,366.131384
366.167789,366.131384
368.110595,366.131384
396.105633,366.131384
382.126268,366.131384
406.162684,366.131384
326.078646,356.089218
344.089207,356.089218
372.08412,356.089218
386.136259,356.089218
300.1358,328.130651
356.125556,328.130651
330.109899,328.130651
358.104815,328.130651
316.130622,328.130651
356.162312,298.15681
342.146629,298.15681
305.151016,319.166752
304.155826,319.166752
338.161355,319.166752
363.15658,319.166752
320.161917,334.177594
292.130556,334.177594
362.172535,334.177594
345.145996,300.160856
318.171446,300.160856
334.166386,300.160856
379.188161,349.177568
365.172426,349.177568
349.141141,349.177568
368.172187,349.177568
393.167359,349.177568
400.143802,320.186997
306.171294,320.186997
332.187043,320.186997
378.192496,320.186997
290.13999,320.186997
292.155716,320.186997
311.186692,320.186997
364.176801,320.186997
396.178332,382.199178
382.162737,382.199178
372.166975,370.187806
332.187043,314.176435
286.145086,314.176435
329.139767,314.176435
330.171338,314.176435
358.166267,314.176435
440.193288,410.146319
422.146319,410.146319
392.135693,410.146319
426.141214,410.146319
442.118416,410.146319
428.156883,410.146319
444.134051,410.146319
452.156939,410.146319
331.130098,361.177068
335.161411,361.177068
391.151293,361.177068
365.172426,379.188161
349.141141,379.188161
393.167359,379.188161
427.172867,379.188161
382.188106,430.172819
310.166506,350.197769
337.166064,350.197769
352.176958,350.197769
348.182075,350.197769
380.171929,350.197769
395.182911,350.197769
387.15684,342.171767
452.168627,420.178875
439.17345,420.178875
335.186587,344.1869
402.192351,344.1869
380.208714,396.203597
458.167332,428.193116
375.120161,417.167151
465.15184,417.167151
389.161031,417.167151
436.161791,417.167151
458.157399,417.167151
429.167154,417.167151
461.156983,417.167151
447.177761,417.167151
360.157032,400.18833
400.151972,400.18833
372.182193,400.18833
457.126215,439.115626
475.092279,439.115626
487.100316,439.115626
386.197751,415.187894
473.193349,415.187894
448.173329,462.189007
422.157691,462.189007
432.141968,462.189007
436.173271,462.189007
444.203205,386.197751
377.1975,386.197751
401.161024,386.197751
418.187534,386.197751
405.192366,386.197751
461.193481,433.198545
449.193488,433.198545
403.15154,433.198545
424.198277,433.198545
447.177761,433.198545
358.166267,388.213225
373.202287,388.213225
411.156124,425.171792
427.150987,425.171792
526.194192,482.204356
482.167928,482.204356
404.171842,434.218841
433.187202,434.218841
449.182143,434.218841
435.202798,434.218841
405.228703,434.218841
440.193288,466.208966
408.203506,466.208966
457.208676,466.208966
480.188177,466.208966
496.183142,466.208966
444.203205,473.193349
491.1594,473.193349
492.187911,473.193349
431.207582,446.218491
417.228418,446.218491
506.204349,462.214509
470.146188,470.182571
428.135575,470.182571
508.219502,474.213994
432.167033,474.213994
444.167014,474.213994
475.197962,474.213994
480.188177,508.219502
494.203793,508.219502
523.182807,508.219502
479.229436,508.219502
484.162474,484.198825
485.182819,484.198825
534.19943,518.204558
457.223958,486.214054
444.167014,486.214054
458.182746,486.214054
501.1774,486.214054
500.193275,486.214054
301.050407,292.050119
320.081404,292.050119
332.081427,292.050119
334.097081,292.050119
281.024021,297.018914
265.029158,297.018914
269.024025,297.018914
316.013481,297.018914
297.055273,297.018914
327.065947,297.018914
265.046841,297.018914
263.031214,297.018914
362.092163,320.045137
244.065086,258.080749
288.0549,258.080749
287.070809,258.080749
303.065813,258.080749
242.103506,258.080749
274.075675,258.080749
288.091352,258.080749
316.086227,258.080749
272.059952,258.080749
385.071791,345.040511
308.08114,306.101901
304.086249,306.101901
308.117635,306.101901
318.101943,306.101901
348.112487,306.101901
281.024021,290.024361
291.008343,290.024361
262.018246,290.024361
249.034161,290.024361
350.04566,322.050768
277.065651,322.050768
306.073606,322.050768
323.034729,322.050768
278.114772,358.071591
317.081345,358.071591
324.066044,358.071591
269.085632,297.091732
315.102323,297.091732
331.097263,297.091732
255.044755,297.091732
283.076067,297.091732
296.060101,297.091732
327.065947,297.091732
355.097189,297.091732
267.081116,297.091732
398.101704,356.091124
355.086078,400.071226
372.03989,400.071226
370.060667,400.071226
382.060622,400.071226
398.055547,400.071226
385.107911,400.071226
412.071257,400.071226
398.092067,400.071226
413.102909,400.071226
428.102533,400.071226
402.050438,400.071226
356.081415,400.071226
444.061056,400.071226
323.075397,307.08048
321.096168,307.08048
325.091055,307.08048
403.107635,394.107303
427.118183,386.128003
404.138629,386.128003
358.096688,386.128003
378.0658,390.065782
364.050055,390.065782
360.05522,390.065782
393.112738,411.123377
402.123043,411.123377
395.146167,411.123377
382.060622,422.091922
408.076206,422.091922
404.08129,422.091922
388.10425,422.091922
406.114737,422.091922
456.097388,422.091922
407.054515,437.101468
421.106588,437.101468
452.112321,437.101468
385.129838,437.101468
423.085782,437.101468
437.06502,437.101468
455.113746,436.119097
404.146973,436.119097
356.162312,436.119097
405.113197,424.107814
384.076477,424.107814
398.092067,424.107814
392.135693,424.107814
442.118416,424.107814
472.092466,424.107814
411.076072,424.107814
438.094896,394.105113
412.071257,394.105113
428.066069,394.105113
396.120814,394.105113
500.123513,466.118015
468.133706,466.118015
511.103092,466.118015
482.095173,466.118015
238.072217,209.082117
241.054244,209.082117
229.108252,247.11884
275.15014,247.11884
245.139749,261.134603
305.124416,261.134603
303.145191,261.134603
295.122335,261.134603
259.170571,217.123558
299.15024,269.175996
281.248795,311.295754
361.150613,361.187022
329.197263,361.187022
419.192517,361.187022
303.196792,291.196776
265.181062,291.196776
291.16037,291.196776
293.175977,291.196776
305.17596,291.196776
325.202306,291.196776
335.186587,291.196776
355.158715,291.196776
357.171382,327.124378
341.103541,327.124378
355.130447,327.124378
357.098605,327.124378
385.129838,327.124378
303.160434,303.196792
289.181141,303.196792
305.17596,303.196792
317.175986,303.196792
335.186587,303.196792
331.191664,303.196792
361.202262,303.196792
373.223367,339.217826
333.192389,375.239416
389.218589,375.239416
423.112149,435.11211
335.186587,335.223027
367.212864,335.223027
357.171382,371.15058
341.103541,371.15058
359.150555,371.15058
400.140687,371.15058
370.166558,371.15058
405.156091,371.15058
372.182193,371.15058
399.181979,357.171382
359.150555,357.171382
387.145535,357.171382
405.156091,357.171382
387.182013,357.171382
457.15129,399.145771
426.156631,385.166472
381.171341,399.181979
429.156185,399.181979
387.182013,399.181979
447.166685,399.181979
457.187463,399.181979
457.244957,425.255174
469.244995,425.255174
487.234842,443.245039
461.255342,479.265938
477.250239,479.265938
475.23459,473.255417
491.266008,473.255417
495.261319,537.271935
529.281841,559.256082
545.240406,559.256082
487.234842,529.281841
503.266117,529.281841
529.245427,529.281841
577.266522,529.281841
267.008452,239.002349
267.992483,239.002349
267.033652,239.002349
281.049364,239.002349
287.059673,253.054182
251.038519,253.054182
253.090606,253.054182
267.033652,295.064907
295.028552,295.064907
297.044146,295.064907
324.054967,295.064907
325.075471,295.064907
349.133214,377.164521
363.148794,377.164521
435.170022,377.164521
365.164522,377.164521
391.14377,377.164521
407.138691,377.164521
425.128087,407.117531
439.143924,439.107519
467.102409,439.107519
427.107491,439.107519
481.118098,439.107519
399.07626,439.107519
441.086758,439.107519
437.1283,439.107519
484.092592,439.107519
367.12213,393.137852
421.132731,393.137852
395.153512,393.137852
419.174765,449.185345
417.195593,449.185345
433.19087,477.180688
443.193013,477.180688
449.127941,467.138569
483.133437,467.138569
433.150869,467.138569
451.161352,467.138569
497.112778,467.138569
501.126227,467.138569
276.055073,235.064894
251.059791,235.064894
275.096182,235.064894
297.065253,267.054606
237.080433,267.054606
233.049124,267.054606
249.044042,267.054606
277.10697,291.122717
371.125538,319.153952
277.10697,319.153952
274.093581,259.130249
276.099547,248.104601
278.114772,264.099109
279.062407,264.099109
249.088174,264.099109
282.109721,264.099109
266.078292,264.099109
219.102808,228.103071
243.066344,228.103071
258.113695,228.103071
330.156252,332.135422
302.088415,332.135422
290.1248,332.135422
318.11972,332.135422
298.129878,332.135422
313.140808,332.135422
374.146021,332.135422
347.098757,332.135422
286.119934,288.13565
274.11999,288.13565
290.114882,288.13565
330.146208,288.13565
379.079088,394.089955
396.105633,394.089955
362.100111,394.089955
420.105677,394.089955
424.100567,394.089955
422.084842,394.089955
302.115014,300.1358
318.101943,300.1358
318.146406,300.1358
392.147058,334.141548
374.172855,334.141548
382.126268,334.141548
338.099903,378.131244
320.12575,378.131244
348.120633,378.131244
344.125727,378.131244
376.115555,378.131244
379.115274,378.131244
346.141432,378.131244
349.141141,378.131244
380.14694,378.131244
396.141797,378.131244
404.146973,378.131244
436.136766,378.131244
390.131292,378.131244
408.105429,378.131244
348.084197,378.131244
350.09997,378.131244
398.100157,428.110805
415.079069,428.110805
460.10065,428.110805
442.089966,428.110805
426.131623,428.110805
446.076949,428.110805
398.063841,428.110805
398.125244,384.109559
384.145989,384.109559
403.104113,384.109559
428.099339,384.109559
384.073169,384.109559
416.099401,384.109559
440.06636,422.100219
424.115946,422.100219
382.105271,408.120948
399.12062,408.120948
394.141701,408.120948
366.146587,396.157163
387.15684,396.157163
430.118176,396.157163
444.14186,396.157163
430.162695,396.157163
456.151539,456.187927
415.197732,456.187927
438.177309,456.187927
442.114855,456.094045
470.109733,456.094045
454.114866,456.094045
456.13048,456.094045
456.057651,456.094045
484.0889,456.094045
384.145989,426.156631
471.141746,426.156631
420.20372,450.214275
469.208832,450.214275
511.17287,453.167349
471.177962,453.167349
494.157514,453.167349
444.167014,453.167349
411.120366,453.167349
487.17314,472.16228
471.130691,472.16228
500.157132,472.16228
487.125567,472.16228
262.075853,276.091576
290.070746,276.091576
320.081404,276.091576
334.097081,276.091576
354.076965,326.045701
384.051192,326.045701
362.03793,332.027326
364.10778,322.097187
337.060504,322.097187
325.014009,355.024654
357.040345,355.024654
355.061057,355.024654
383.055921,355.024654
397.07161,355.024654
356.008655,355.024654
321.037003,355.024654
396.051497,338.045955
335.034737,350.04566
286.083788,350.04566
321.05553,350.04566
384.051192,350.04566
390.032766,310.076002
308.06027,310.076002
355.061057,310.076002
311.060038,310.076002
326.07089,310.076002
354.06576,310.076002
319.076269,310.076002
332.081427,345.113078
359.092244,345.113078
375.087276,345.113078
297.145745,361.107637
368.056417,426.061935
346.105115,426.061935
398.067029,426.061935
416.077755,428.077785
378.123135,406.118062
372.130399,406.118062
361.132965,406.118062
457.129259,399.12371
357.113159,399.12371
428.113789,399.12371
369.113131,399.12371
398.092067,399.12371
413.102909,399.12371
429.09786,399.12371
400.107705,399.12371
360.112463,400.143802
402.123043,400.143802
355.158715,400.143802
441.134377,457.129259
444.097539,457.129259
393.167359,457.129259
441.152011,457.129259
452.139016,486.144528
446.113238,486.144528
444.097539,486.144528
473.112825,486.144528
454.172425,486.144528
406.187689,486.144528
441.159429,486.144528
470.167279,486.144528
501.10779,486.144528
256.02883,258.008024
271.039711,258.008024
300.018635,258.008024
316.013481,258.008024
300.054978,258.008024
257.024041,258.008024
260.023771,258.008024
257.1183,271.097495
427.197635,461.203094
429.213314,461.203094
419.192517,461.203094
475.218753,461.203094
503.213737,461.203094
403.104113,445.114693
401.124865,445.114693
429.119803,445.114693
444.130701,445.114693
430.151381,445.114693
486.104865,445.114693
435.239544,401.234052
437.255604,439.27129
441.250471,439.27129
507.261236,525.271856
509.276972,525.271856
259.028524,289.002754
301.00278,289.002754
317.034047,289.002754
331.049802,289.002754
288.018765,289.002754
331.013374,289.002754
306.065587,297.065253
295.086029,297.065253
311.080993,297.065253
263.077508,297.065253
297.153231,299.132455
395.11727,365.143104
423.148564,365.143104
483.133437,449.127941
417.155799,449.127941
491.138493,449.127941
487.165333,469.154711
289.106535,307.117157
339.106928,307.117157
347.052518,295.080911
302.016594,303.995759
346.042765,303.995759
270.008078,303.995759
265.070553,291.086224
222.077318,222.113767
302.070601,222.113767
263.103922,222.113767
250.145037,222.113767
330.011303,300.000749
286.021551,300.000749
311.080993,352.071168
288.10925,352.071168
320.081404,352.071168
323.081069,352.071168
378.086915,352.071168
360.084323,378.050424
346.060647,378.050424
406.081766,378.050424
376.034713,378.050424
364.139147,382.105271
398.100157,382.105271
401.099897,382.105271
382.068856,382.105271
434.157819,418.162956
446.194239,418.162956
450.152713,418.162956
446.15781,418.162956
388.053468,372.076228
404.066043,372.076228
330.029187,372.076228
330.065607,372.076228
328.086387,372.076228
338.070706,372.076228
338.088539,372.076228
343.086119,372.076228
413.066428,372.076228
386.091941,372.076228
385.107911,372.076228
414.086791,372.076228
402.050438,372.076228
406.081766,372.076228
404.048288,372.076228
451.172905,450.18889
466.16272,464.147039
241.217815,269.212746
255.139255,253.123574
298.108629,253.123574
283.134176,253.123574
330.098414,364.086099
373.086408,364.086099
323.075397,309.059731
311.088817,375.050747
330.065607,375.050747
346.060647,375.050747
373.071522,375.050747
376.034713,375.050747
334.075857,332.060194
306.044486,332.060194
323.05991,332.060194
268.09827,332.060194
304.028896,332.060194
298.054661,332.060194
404.138629,413.138894
385.107911,403.11847
369.130776,403.11847
339.156617,403.11847
371.146333,403.11847
375.112354,403.11847
374.128407,403.11847
456.070502,456.106897
402.119642,418.09682
247.072505,219.066376
219.102808,219.066376
251.038519,219.066376
361.071353,395.076899
367.070796,395.076899
284.129512,283.097956
311.092823,283.097956
311.129235,283.097956
331.082618,283.097956
253.050924,283.097956
339.124015,339.160392
374.19781,392.208425
350.161451,392.208425
362.161395,392.208425
379.176727,392.208425
377.1975,392.208425
363.21829,392.208425
436.198267,392.208425
416.17246,450.160163
450.123751,450.160163
253.028887,225.022764
227.038422,225.022764
254.996971,225.022764
305.143061,247.137579
443.099257,469.114912
484.12578,469.114912
517.099632,469.114912
499.125465,469.114912
367.358668,395.38997
265.107453,293.102327
259.09685,293.102327
321.108388,293.102327
245.117664,293.102327
261.112492,293.102327
263.128128,293.102327
305.10232,293.102327
293.138689,293.102327
321.133654,293.102327
267.077776,253.062062
272.056658,253.062062
287.067534,253.062062
298.047164,253.062062
255.077749,253.062062
269.056994,253.062062
285.051906,253.062062
456.14217,422.136707
424.115946,422.136707
376.05039,374.071238
301.071993,253.087263
255.102952,253.087263
457.15129,473.14615
475.161827,473.14615
501.14108,473.14615
515.193166,473.14615
527.250718,569.261283
323.075397,353.12238
355.101538,353.12238
325.091055,353.12238
268.065172,226.054575
271.039711,226.054575
274.039323,226.054575
260.060098,226.054575
270.044407,226.054575
284.060104,226.054575
270.088741,228.078185
258.052342,228.078185
260.068014,228.078185
276.062741,275.031188
307.003319,275.031188
261.052022,275.031188
291.008343,275.031188
317.078157,275.031188
234.041029,275.031188
246.041094,275.031188
247.036269,275.031188
263.031214,275.031188
308.023755,336.029874
291.044734,336.029874
378.076861,336.029874
334.050691,336.029874
271.101285,269.085632
239.038582,269.085632
283.064845,269.085632
317.070353,269.085632
364.070898,383.065518
331.093877,383.065518
347.088822,383.065518
365.099457,383.065518
423.096856,383.065518
351.029471,383.001591
304.094192,270.088741
334.050691,270.088741
356.04502,390.032766
326.07089,390.032766
391.102375,361.128133
391.138746,361.128133
403.138733,361.128133
388.053468,422.05901
406.081766,422.05901
279.127491,309.174489
400.079214,432.051325
327.099181,341.11493
371.125538,341.11493
393.08656,341.11493
385.104698,341.11493
369.109915,368.125938
398.100157,368.125938
416.110641,368.125938
396.120814,368.125938
450.131715,408.084716
447.11526,489.125907
455.120378,489.125907
459.078918,489.125907
414.177802,412.16213
399.130472,412.16213
458.149932,502.139776
460.092795,502.139776
445.052804,393.081167
494.076892,507.108606
463.118765,507.108606
475.136493,507.108606
443.146699,507.108606
508.092628,507.108606
465.061637,507.108606
509.087837,507.108606
439.143924,479.175266
437.1283,479.175266
442.114855,470.146188
428.135575,470.146188
456.13048,470.146188
514.147705,572.153231
544.147128,572.153231
518.167981,484.162474
543.224869,573.199072
466.183897,448.173329
406.162684,448.173329
492.163132,448.173329
430.162695,448.173329
483.153866,469.13814
343.151497,401.157043
383.146415,401.157043
402.141056,401.157043
372.166975,401.157043
415.172713,401.157043
359.146454,401.157043
412.136638,442.183603
412.17303,442.183603
408.178069,442.183603
440.167854,442.183603
441.152011,442.183603
494.203793,535.194024
495.162696,535.194024
536.178029,535.194024
281.024021,251.013379
293.024003,251.013379
269.024025,251.013379
277.029113,251.013379
242.013069,251.013379
249.034161,251.013379
302.016594,316.032309
303.135026,335.107133
429.09786,470.088093
390.131292,470.088093
381.171341,409.166213
367.119236,409.166213
271.101285,285.116985
315.091162,285.116985
301.111894,285.116985
329.106798,285.116985
343.122468,285.116985
311.132734,285.116985
321.096168,323.075397
325.091055,323.075397
337.163768,325.16376
383.169296,325.16376
238.01812,229.017831
229.054217,229.017831
255.033521,229.017831
287.023346,229.017831
245.01271,229.017831
270.008078,229.017831
242.049536,229.017831
251.067588,281.041795
309.073083,281.041795
311.088817,281.041795
294.073538,281.041795
247.036269,281.041795
263.031214,281.041795
372.157376,342.110356
376.071402,342.110356
312.099794,342.110356
411.0841,381.073522
399.084168,381.073522
415.079069,381.073522
355.057785,381.073522
439.079039,381.073522
383.124896,381.145681
468.187998,483.198874
383.124896,423.156159
411.156124,423.156159
442.15078,423.156159
440.135387,498.140869
547.158143,528.163504
527.131874,528.163504
373.034977,343.024421
344.008466,343.024421
313.086745,272.096567
242.049536,272.096567
309.073083,373.034977
344.04486,373.034977
343.060748,373.034977
334.075857,315.081284
301.065611,315.081284
349.086822,315.081284
285.034313,315.081284
460.129419,501.119604
499.103878,501.119604
457.118267,498.108474
470.113549,498.108474
450.123751,498.108474
496.092791,498.108474
512.08772,498.108474
227.038422,227.074848
272.059952,227.074848
347.0777,411.039571
453.086582,411.039571
393.028993,411.039571
381.065381,411.039571
371.008318,411.039571
413.018786,411.039571
419.138508,467.123221
449.112635,467.123221
452.112321,467.123221
431.146562,467.123221
433.162239,467.123221
449.091833,449.05541
423.03966,449.05541
451.071112,449.05541
421.060485,449.05541
419.008374,449.05541
483.060914,449.05541
323.111905,341.122503
359.088601,341.122503
337.163768,365.158655
383.169296,365.158655
385.148954,397.148982
279.086509,293.065702
351.07116,293.065702
333.096985,293.065702
301.980164,317.975098
343.990798,317.975098
303.95943,317.975098
249.040732,230.046149
232.06185,230.046149
264.033824,230.046149
248.056745,230.046149
260.056718,230.046149
288.051648,230.046149
246.041094,230.046149
262.03596,230.046149
262.018246,230.046149
310.002965,230.046149
274.035944,230.046149
299.049863,267.077776
255.077749,267.077776
269.056994,267.077776
243.102755,225.092179
255.066376,225.092179
269.082014,225.092179
270.077299,225.092179
225.055785,225.092179
437.07645,405.104317
373.114474,405.104317
403.088612,405.104317
417.104338,405.104317
377.109451,405.104317
457.093447,472.104329
442.1725,414.141164
446.113238,414.141164
372.094178,414.141164
384.094209,414.141164
396.130519,414.141164
426.141214,414.141164
428.156883,414.141164
427.172867,414.141164
454.172425,414.141164
416.156845,414.141164
433.135728,414.141164
357.055611,399.066183
373.050479,399.066183
359.034896,399.066183
325.108353,326.13992
298.108629,326.13992
300.124261,326.13992
459.105408,507.090138
506.106111,507.090138
521.105833,507.090138
372.182193,452.139016
420.166908,452.139016
436.161791,452.139016
433.150869,513.107698
497.112778,513.107698
514.139261,513.107698
525.137425,524.153436
466.126392,480.105634
480.142064,480.105634
468.105642,480.105634
521.076504,520.092496
531.163505,546.126818
488.157336,546.162838
518.167981,546.162838
544.147128,546.162838
485.146622,498.178304
516.188926,498.178304
535.182426,567.172214
553.192965,567.172214
471.203056,483.203028
517.20854,483.203028
469.223796,483.203028
267.062449,280.094188
246.088729,280.094188
294.109865,280.094188
308.125516,280.094188
302.042306,274.047446
288.06313,274.047446
316.058029,274.047446
280.130473,278.114772
269.114493,278.114772
293.0781,278.114772
260.104136,278.114772
263.103922,278.114772
249.124714,278.114772
308.053014,350.063659
338.06368,350.063659
292.058166,350.063659
341.06333,350.063659
392.11067,350.063659
290.114882,320.161917
305.151016,320.161917
362.172535,320.161917
355.130447,327.099181
299.067864,327.099181
314.067459,327.099181
357.073362,327.099181
385.104698,327.099181
345.109592,345.145996
332.11433,345.145996
304.155826,345.145996
359.125191,345.145996
375.120161,345.145996
346.130007,345.145996
361.140882,345.145996
425.102795,345.145996
363.15658,345.145996
379.151528,345.145996
389.135798,345.145996
403.15154,345.145996
464.132013,434.157819
408.142146,434.157819
450.152713,434.157819
446.15781,434.157819
420.142104,434.157819
474.189145,434.157819
408.178069,436.2094
446.194239,428.183605
476.168348,428.183605
441.131165,469.162431
429.131089,469.162431
443.146699,469.162431
469.126077,469.162431
428.172271,469.162431
513.152276,469.162431
499.17304,469.162431
484.12578,469.162431
343.097461,357.113159
376.107778,357.113159
369.113131,357.113159
371.125538,405.113197
363.066209,405.113197
411.08737,441.134377
442.118416,441.134377
471.108558,441.134377
255.044755,246.0445
276.055073,246.0445
247.028355,248.059924
275.113911,245.139749
290.1248,245.139749
279.127491,245.139749
295.049691,325.060255
295.086029,325.060255
323.081069,325.060255
339.075961,325.060255
325.096674,325.060255
351.075923,325.060255
363.148794,395.138569
367.107309,395.138569
395.102168,395.138569
351.14872,395.138569
423.133475,395.138569
379.122398,393.101625
329.139767,393.101625
361.129483,393.101625
425.09144,393.101625
341.143376,371.190327
279.122958,279.086509
309.133526,279.086509
272.068156,302.042306
288.06313,302.042306
316.058029,302.042306
320.052891,302.042306
352.079265,380.110521
338.099903,380.110521
382.126268,380.110521
394.126218,380.110521
380.14694,380.110521
399.105077,380.110521
412.100349,380.110521
408.105429,380.110521
350.09997,380.110521
412.14106,453.131252
468.142178,453.131252
483.141873,453.131252
454.162837,453.131252
467.11041,453.131252
257.012887,298.003122
267.992483,298.003122
253.017997,298.003122
312.01879,298.003122
326.034433,298.003122
340.050123,298.003122
282.00822,298.003122
356.008655,298.003122
284.005964,327.995806
326.016643,327.995806
286.021551,330.011303
372.021901,330.011303
333.076626,363.087249
362.055676,363.087249
348.076381,363.087249
375.087276,363.087249
273.116934,302.106999
330.101914,302.106999
274.075675,302.106999
302.070601,302.106999
316.086227,302.106999
286.129751,302.106999
318.101943,302.106999
360.112463,302.106999
272.059952,302.106999
354.06576,388.053468
356.081415,388.053468
396.105633,430.093294
401.103168,430.093294
400.082485,428.113789
413.102909,428.113789
412.136638,428.113789
400.107705,428.113789
460.092795,448.092778
448.129144,448.092778
403.107635,448.092778
418.118572,448.092778
416.120641,448.092778
390.08724,448.092778
482.077372,464.066784
464.103138,464.066784
464.03042,464.066784
504.098071,464.066784
450.087371,448.071653
439.071369,448.071653
466.082245,448.071653
477.061792,448.071653
490.082261,448.071653
506.077137,448.071653
456.134328,465.134675
509.124496,465.134675
450.123751,465.134675
455.138959,496.129123
484.129086,496.129123
462.141376,496.129123
483.097452,496.129123
381.13484,341.103541
339.087858,341.103541
367.119236,341.103541
370.09365,341.103541
457.223958,455.208258
485.255253,455.208258
457.187463,455.208258
367.070796,395.06566
366.075548,395.06566
377.099575,395.06566
423.060602,395.06566
367.12213,367.085698
373.169263,343.158645
303.127371,343.158645
463.071041,449.091833
494.076892,449.091833
467.102409,449.091833
421.060485,449.091833
481.081583,449.091833
479.066081,449.091833
471.170616,501.144843
277.046964,258.052342
260.068014,258.052342
249.088174,258.088439
260.104136,258.088439
229.098336,258.088439
229.123495,244.134444
244.098068,244.134444
274.108631,244.134444
260.129312,244.134444
288.124209,244.134444
286.145086,244.134444
386.018952,352.057932
334.047303,352.057932
364.057907,352.057932
466.183897,496.158143
464.168342,496.158143
510.137342,496.158143
511.121441,496.158143
528.13024,496.158143
261.985297,302.016594
301.980164,302.016594
284.005964,302.016594
256.065337,336.022157
308.027229,336.022157
263.997335,294.007902
295.039502,294.007902
324.018484,294.007902
294.044329,294.007902
260.020157,294.007902
246.023214,294.007902
312.055086,346.042765
314.070677,346.042765
330.065607,346.042765
404.048288,346.042765
333.019224,332.035214
316.058029,332.035214
257.002807,297.034082
315.044714,297.034082
316.028679,297.034082
443.076718,417.06105
417.097426,417.06105
409.081767,408.097736
314.103659,348.091353
318.080755,348.091353
443.113984,445.093148
459.108856,445.093148
468.133706,500.123513
514.139261,500.123513
301.071993,299.092747
313.108488,299.092747
339.124015,299.092747
255.102952,299.092747
344.07789,299.092747
314.103659,299.092747
329.103355,299.092747
329.139767,299.092747
299.056351,299.092747
329.066911,299.092747
245.08559,273.116934
301.148244,273.116934
305.106696,273.116934
291.127512,273.116934
317.106719,273.116934
331.122472,273.116934
273.0805,273.116934
275.096182,273.116934
453.143623,409.153819
409.060451,423.03966
421.060485,423.03966
365.03421,423.03966
438.050536,423.03966
465.086676,423.03966
397.023976,423.03966
309.207505,341.179612
369.174472,341.179612
389.164281,341.179612
371.153855,341.179612
397.133013,379.122398
345.134731,379.122398
347.150263,379.122398
411.112165,379.122398
423.112149,379.122398
395.11727,379.122398
499.165212,511.165209
453.159697,511.165209
477.177534,511.165209
497.149517,511.165209
485.185751,497.185762
481.190909,497.185762
265.111755,237.080433
251.096182,237.080433
263.096122,237.080433
396.178332,428.168117
426.188875,428.168117
358.09342,367.093678
343.130242,383.161517
413.135684,383.161517
415.151316,383.161517
398.172446,383.161517
302.013049,274.018186
275.049768,274.018186
258.040959,274.018186
368.081368,334.075857
375.066084,334.075857
364.050055,334.075857
304.028896,334.075857
394.078885,378.101686
402.083703,434.055836
447.087514,434.055836
394.024523,434.055836
419.044886,434.055836
434.01942,434.055836
446.113238,488.123864
444.134051,488.123864
454.162837,488.123864
491.113312,493.129021
429.167154,493.129021
453.097716,493.129021
435.12349,493.129021
466.082245,508.12923
450.123751,508.12923
264.000989,261.985297
222.077318,221.045681
223.024856,221.045681
259.046362,287.041222
285.062033,287.041222
287.077598,287.041222
315.072555,287.041222
329.088264,287.041222
286.057218,287.041222
296.04148,287.041222
299.041184,287.041222
317.051816,287.041222
330.08332,349.077966
319.067395,349.077966
347.098757,349.077966
317.088147,349.077966
347.062283,349.077966
417.176857,447.1875
429.176934,447.1875
413.182018,447.1875
415.197732,447.1875
433.20825,447.1875
417.140527,447.1875
475.218753,447.1875
485.255253,483.239508
469.223796,483.239508
231.069812,257.085514
229.054217,257.085514
287.059673,257.085514
302.070601,257.085514
291.091059,257.085514
451.127905,425.112178
453.10708,425.112178
311.096289,337.111978
385.09669,337.111978
399.109152,463.071041
421.060485,463.071041
429.083341,463.071041
521.076504,463.071041
449.145696,483.133437
451.161352,483.133437
483.169862,483.133437
359.088601,323.111905
321.096168,323.111905
325.091055,323.111905
387.057914,361.042256
255.102952,227.071658
255.077749,227.071658
215.071617,227.071658
256.061791,227.071658
315.044714,302.013049
286.035893,302.013049
430.028008,416.012338
357.055611,313.065841
261.040724,301.071993
316.082887,301.071993
319.082591,301.071993
335.077449,301.071993
331.082618,301.071993
314.103659,301.071993
331.119029,301.071993
273.040653,301.071993
329.066911,301.071993
387.047768,368.053216
398.063841,368.053216
395.044284,361.038741
316.119336,284.129512
302.140149,284.129512
318.135026,284.129512
284.093111,284.129512
461.094218,447.078511
417.104338,447.078511
417.067912,447.078511
456.078841,447.078511
450.087371,450.050941
490.082261,450.050941
399.109152,399.072767
429.119803,399.072767
429.083341,399.072767
