node_id,C,H,O,N,S,Cl,exp_mass,DBE,AImod,NOSC,O_C,H_C,N/C,S/C,Cl/C,DBE-O,DBE/C
302.140149,17,21,4,1,0,0,302.140149,8,0.357142857,-0.588235294,0.235294118,1.235294118,0.058823529,0,0,4,0.470588235
318.135026,17,21,5,1,0,0,318.135026,8,0.333333333,-0.470588235,0.294117647,1.235294118,0.058823529,0,0,3,0.470588235
334.128732,17,21,6,1,0,0,334.128732,8,0.307692308,-0.352941176,0.352941176,1.235294118,0.058823529,0,0,2,0.470588235
350.124923,17,21,7,1,0,0,350.124923,8,0.28,-0.235294118,0.411764706,1.235294118,0.058823529,0,0,1,0.470588235
366.119931,17,21,8,1,0,0,366.119931,8,0.25,-0.117647059,0.470588235,1.235294118,0.058823529,0,0,0,0.470588235
398.092067,17,21,8,1,1,0,398.092067,8,0.181818182,0,0.470588235,1.235294118,0.058823529,0.058823529,0,0,0.470588235
414.086791,17,21,9,1,1,0,414.086791,8,0.142857143,0.117647059,0.529411765,1.235294118,0.058823529,0.058823529,0,-1,0.470588235
333.145884,17,22,5,2,0,0,333.145884,8,0.28,-0.352941176,0.294117647,1.294117647,0.117647059,0,0,3,0.470588235
349.141141,17,22,6,2,0,0,349.141141,8,0.25,-0.235294118,0.352941176,1.294117647,0.117647059,0,0,2,0.470588235
365.135746,17,22,7,2,0,0,365.135746,8,0.217391304,-0.117647059,0.411764706,1.294117647,0.117647059,0,0,1,0.470588235
397.107958,17,22,7,2,1,0,397.107958,8,0.142857143,0,0.411764706,1.294117647,0.117647059,0.058823529,0,1,0.470588235
381.130535,17,22,8,2,0,0,381.130535,8,0.181818182,0,0.470588235,1.294117647,0.117647059,0,0,0,0.470588235
413.102909,17,22,8,2,1,0,413.102909,8,0.1,0.117647059,0.470588235,1.294117647,0.117647059,0.058823529,0,0,0.470588235
397.125597,17,22,9,2,0,0,397.125597,8,0.142857143,0.117647059,0.529411765,1.294117647,0.117647059,0,0,-1,0.470588235
429.09786,17,22,9,2,1,0,429.09786,8,0.052631579,0.235294118,0.529411765,1.294117647,0.117647059,0.058823529,0,-1,0.470588235
385.114753,17,22,10,0,0,0,385.114753,7,0.166666667,-0.117647059,0.588235294,1.294117647,0,0,0,-3,0.411764706
417.086659,17,22,10,0,1,0,417.086659,7,0.090909091,0,0.588235294,1.294117647,0,0.058823529,0,-3,0.411764706
401.109665,17,22,11,0,0,0,401.109665,7,0.130434783,0,0.647058824,1.294117647,0,0,0,-4,0.411764706
433.081628,17,22,11,0,1,0,433.081628,7,0.047619048,0.117647059,0.647058824,1.294117647,0,0.058823529,0,-4,0.411764706
257.154982,17,22,2,0,0,0,257.154982,7,0.375,-1.058823529,0.117647059,1.294117647,0,0,0,5,0.411764706
289.144586,17,22,4,0,0,0,289.144586,7,0.333333333,-0.823529412,0.235294118,1.294117647,0,0,0,3,0.411764706
305.138637,17,22,5,0,0,0,305.138637,7,0.310344828,-0.705882353,0.294117647,1.294117647,0,0,0,2,0.411764706
321.133654,17,22,6,0,0,0,321.133654,7,0.285714286,-0.588235294,0.352941176,1.294117647,0,0,0,1,0.411764706
337.129707,17,22,7,0,0,0,337.129707,7,0.259259259,-0.470588235,0.411764706,1.294117647,0,0,0,0,0.411764706
369.101659,17,22,7,0,1,0,369.101659,7,0.2,-0.352941176,0.411764706,1.294117647,0,0.058823529,0,0,0.411764706
353.124666,17,22,8,0,0,0,353.124666,7,0.230769231,-0.352941176,0.470588235,1.294117647,0,0,0,-1,0.411764706
385.09669,17,22,8,0,1,0,385.09669,7,0.166666667,-0.235294118,0.470588235,1.294117647,0,0.058823529,0,-1,0.411764706
369.119571,17,22,9,0,0,0,369.119571,7,0.2,-0.235294118,0.529411765,1.294117647,0,0,0,-2,0.411764706
348.156622,17,23,5,3,0,0,348.156622,8,0.217391304,-0.235294118,0.294117647,1.352941176,0.176470588,0,0,3,0.470588235
380.14694,17,23,7,3,0,0,380.14694,8,0.142857143,0,0.411764706,1.352941176,0.176470588,0,0,1,0.470588235
396.141797,17,23,8,3,0,0,396.141797,8,0.1,0.117647059,0.470588235,1.352941176,0.176470588,0,0,0,0.470588235
412.136638,17,23,9,3,0,0,412.136638,8,0.052631579,0.235294118,0.529411765,1.352941176,0.176470588,0,0,-1,0.470588235
432.098093,17,23,10,1,1,0,432.098093,7,0,0.117647059,0.588235294,1.352941176,0.058823529,0.058823529,0,-3,0.411764706
288.160615,17,23,3,1,0,0,288.160615,7,0.310344828,-0.823529412,0.176470588,1.352941176,0.058823529,0,0,4,0.411764706
304.155826,17,23,4,1,0,0,304.155826,7,0.285714286,-0.705882353,0.235294118,1.352941176,0.058823529,0,0,3,0.411764706
320.150662,17,23,5,1,0,0,320.150662,7,0.259259259,-0.588235294,0.294117647,1.352941176,0.058823529,0,0,2,0.411764706
336.145584,17,23,6,1,0,0,336.145584,7,0.230769231,-0.470588235,0.352941176,1.352941176,0.058823529,0,0,1,0.411764706
352.140496,17,23,7,1,0,0,352.140496,7,0.2,-0.352941176,0.411764706,1.352941176,0.058823529,0,0,0,0.411764706
368.135647,17,23,8,1,0,0,368.135647,7,0.166666667,-0.235294118,0.470588235,1.352941176,0.058823529,0,0,-1,0.411764706
400.107705,17,23,8,1,1,0,400.107705,7,0.090909091,-0.117647059,0.470588235,1.352941176,0.058823529,0.058823529,0,-1,0.411764706
416.102851,17,23,9,1,1,0,416.102851,7,0.047619048,0,0.529411765,1.352941176,0.058823529,0.058823529,0,-2,0.411764706
335.161411,17,24,5,2,0,0,335.161411,7,0.2,-0.470588235,0.294117647,1.411764706,0.117647059,0,0,2,0.411764706
351.156438,17,24,6,2,0,0,351.156438,7,0.166666667,-0.352941176,0.352941176,1.411764706,0.117647059,0,0,1,0.411764706
367.151333,17,24,7,2,0,0,367.151333,7,0.130434783,-0.235294118,0.411764706,1.411764706,0.117647059,0,0,0,0.411764706
383.146415,17,24,8,2,0,0,383.146415,7,0.090909091,-0.117647059,0.470588235,1.411764706,0.117647059,0,0,-1,0.411764706
399.141507,17,24,9,2,0,0,399.141507,7,0.047619048,0,0.529411765,1.411764706,0.117647059,0,0,-2,0.411764706
387.130487,17,24,10,0,0,0,387.130487,6,0.083333333,-0.235294118,0.588235294,1.411764706,0,0,0,-4,0.352941176
419.102239,17,24,10,0,1,0,419.102239,6,0,-0.117647059,0.588235294,1.411764706,0,0.058823529,0,-4,0.352941176
435.097379,17,24,11,0,1,0,435.097379,6,-0.047619048,0,0.647058824,1.411764706,0,0.058823529,0,-5,0.352941176
275.165542,17,24,3,0,0,0,275.165542,6,0.290322581,-1.058823529,0.176470588,1.411764706,0,0,0,3,0.352941176
291.16037,17,24,4,0,0,0,291.16037,6,0.266666667,-0.941176471,0.235294118,1.411764706,0,0,0,2,0.352941176
307.15426,17,24,5,0,0,0,307.15426,6,0.24137931,-0.823529412,0.294117647,1.411764706,0,0,0,1,0.352941176
323.149173,17,24,6,0,0,0,323.149173,6,0.214285714,-0.705882353,0.352941176,1.411764706,0,0,0,0,0.352941176
339.144078,17,24,7,0,0,0,339.144078,6,0.185185185,-0.588235294,0.411764706,1.411764706,0,0,0,-1,0.352941176
371.117414,17,24,7,0,1,0,371.117414,6,0.12,-0.470588235,0.411764706,1.411764706,0,0.058823529,0,-1,0.352941176
355.138948,17,24,8,0,0,0,355.138948,6,0.153846154,-0.470588235,0.470588235,1.411764706,0,0,0,-2,0.352941176
387.112508,17,24,8,0,1,0,387.112508,6,0.083333333,-0.352941176,0.470588235,1.411764706,0,0.058823529,0,-2,0.352941176
371.135227,17,24,9,0,0,0,371.135227,6,0.12,-0.352941176,0.529411765,1.411764706,0,0,0,-3,0.352941176
403.107635,17,24,9,0,1,0,403.107635,6,0.043478261,-0.235294118,0.529411765,1.411764706,0,0.058823529,0,-3,0.352941176
382.162737,17,25,7,3,0,0,382.162737,7,0.047619048,-0.117647059,0.411764706,1.470588235,0.176470588,0,0,0,0.411764706
398.1573,17,25,8,3,0,0,398.1573,7,0,0,0.470588235,1.470588235,0.176470588,0,0,-1,0.411764706
402.141056,17,25,10,1,0,0,402.141056,6,0,-0.117647059,0.588235294,1.470588235,0.058823529,0,0,-4,0.352941176
322.165442,17,25,5,1,0,0,322.165442,6,0.185185185,-0.705882353,0.294117647,1.470588235,0.058823529,0,0,1,0.352941176
338.161355,17,25,6,1,0,0,338.161355,6,0.153846154,-0.588235294,0.352941176,1.470588235,0.058823529,0,0,0,0.352941176
354.156097,17,25,7,1,0,0,354.156097,6,0.12,-0.470588235,0.411764706,1.470588235,0.058823529,0,0,-1,0.352941176
370.150969,17,25,8,1,0,0,370.150969,6,0.083333333,-0.352941176,0.470588235,1.470588235,0.058823529,0,0,-2,0.352941176
402.123043,17,25,8,1,1,0,402.123043,6,0,-0.235294118,0.470588235,1.470588235,0.058823529,0.058823529,0,-2,0.352941176
386.145916,17,25,9,1,0,0,386.145916,6,0.043478261,-0.235294118,0.529411765,1.470588235,0.058823529,0,0,-3,0.352941176
418.118572,17,25,9,1,1,0,418.118572,6,-0.047619048,-0.117647059,0.529411765,1.470588235,0.058823529,0.058823529,0,-3,0.352941176
353.17274,17,26,6,2,0,0,353.17274,6,0.083333333,-0.470588235,0.352941176,1.529411765,0.117647059,0,0,0,0.352941176
369.167308,17,26,7,2,0,0,369.167308,6,0.043478261,-0.352941176,0.411764706,1.529411765,0.117647059,0,0,-1,0.352941176
385.162017,17,26,8,2,0,0,385.162017,6,0,-0.235294118,0.470588235,1.529411765,0.117647059,0,0,-2,0.352941176
389.145893,17,26,10,0,0,0,389.145893,5,0,-0.352941176,0.588235294,1.529411765,0,0,0,-5,0.294117647
437.112964,17,26,11,0,1,0,437.112964,5,-0.142857143,-0.117647059,0.647058824,1.529411765,0,0.058823529,0,-6,0.294117647
293.175977,17,26,4,0,0,0,293.175977,5,0.2,-1.058823529,0.235294118,1.529411765,0,0,0,1,0.294117647
309.170996,17,26,5,0,0,0,309.170996,5,0.172413793,-0.941176471,0.294117647,1.529411765,0,0,0,0,0.294117647
325.165863,17,26,6,0,0,0,325.165863,5,0.142857143,-0.823529412,0.352941176,1.529411765,0,0,0,-1,0.294117647
341.160962,17,26,7,0,0,0,341.160962,5,0.111111111,-0.705882353,0.411764706,1.529411765,0,0,0,-2,0.294117647
373.132916,17,26,7,0,1,0,373.132916,5,0.04,-0.588235294,0.411764706,1.529411765,0,0.058823529,0,-2,0.294117647
357.155912,17,26,8,0,0,0,357.155912,5,0.076923077,-0.588235294,0.470588235,1.529411765,0,0,0,-3,0.294117647
389.128208,17,26,8,0,1,0,389.128208,5,0,-0.470588235,0.470588235,1.529411765,0,0.058823529,0,-3,0.294117647
373.15065,17,26,9,0,0,0,373.15065,5,0.04,-0.470588235,0.529411765,1.529411765,0,0,0,-4,0.294117647
340.176658,17,27,6,1,0,0,340.176658,5,0.076923077,-0.705882353,0.352941176,1.588235294,0.058823529,0,0,-1,0.294117647
356.17188,17,27,7,1,0,0,356.17188,5,0.04,-0.588235294,0.411764706,1.588235294,0.058823529,0,0,-2,0.294117647
372.166975,17,27,8,1,0,0,372.166975,5,0,-0.470588235,0.470588235,1.588235294,0.058823529,0,0,-3,0.294117647
388.16173,17,27,9,1,0,0,388.16173,5,-0.043478261,-0.352941176,0.529411765,1.588235294,0.058823529,0,0,-4,0.294117647
355.187699,17,28,6,2,0,0,355.187699,5,0,-0.588235294,0.352941176,1.647058824,0.117647059,0,0,-1,0.294117647
371.182656,17,28,7,2,0,0,371.182656,5,-0.043478261,-0.470588235,0.411764706,1.647058824,0.117647059,0,0,-2,0.294117647
311.168023,17,28,3,0,1,0,311.168023,4,0.103448276,-1.176470588,0.176470588,1.647058824,0,0.058823529,0,1,0.235294118
295.191858,17,28,4,0,0,0,295.191858,4,0.133333333,-1.176470588,0.235294118,1.647058824,0,0,0,0,0.235294118
311.186692,17,28,5,0,0,0,311.186692,4,0.103448276,-1.058823529,0.294117647,1.647058824,0,0,0,-1,0.235294118
327.181716,17,28,6,0,0,0,327.181716,4,0.071428571,-0.941176471,0.352941176,1.647058824,0,0,0,-2,0.235294118
343.175423,17,28,7,0,0,0,343.175423,4,0.037037037,-0.823529412,0.411764706,1.647058824,0,0,0,-3,0.235294118
375.148516,17,28,7,0,1,0,375.148516,4,-0.04,-0.705882353,0.411764706,1.647058824,0,0.058823529,0,-3,0.235294118
359.171549,17,28,8,0,0,0,359.171549,4,0,-0.705882353,0.470588235,1.647058824,0,0,0,-4,0.235294118
391.14377,17,28,8,0,1,0,391.14377,4,-0.083333333,-0.588235294,0.470588235,1.647058824,0,0.058823529,0,-4,0.235294118
375.166402,17,28,9,0,0,0,375.166402,4,-0.04,-0.588235294,0.529411765,1.647058824,0,0,0,-5,0.235294118
329.197263,17,30,6,0,0,0,329.197263,3,0,-1.058823529,0.352941176,1.764705882,0,0,0,-3,0.176470588
356.078346,18,15,7,1,0,0,356.078346,12,0.555555556,0.111111111,0.388888889,0.833333333,0.055555556,0,0,5,0.666666667
372.073104,18,15,8,1,0,0,372.073104,12,0.538461538,0.222222222,0.444444444,0.833333333,0.055555556,0,0,4,0.666666667
371.088292,18,16,7,2,0,0,371.088292,12,0.52,0.222222222,0.388888889,0.888888889,0.111111111,0,0,5,0.666666667
387.084285,18,16,8,2,0,0,387.084285,12,0.5,0.333333333,0.444444444,0.888888889,0.111111111,0,0,4,0.666666667
391.067413,18,16,10,0,0,0,391.067413,11,0.461538462,0.222222222,0.555555556,0.888888889,0,0,0,1,0.611111111
295.080394,18,16,2,0,1,0,295.080394,11,0.5625,-0.555555556,0.111111111,0.888888889,0,0.055555556,0,9,0.611111111
375.072614,18,16,9,0,0,0,375.072614,11,0.481481481,0.111111111,0.5,0.888888889,0,0,0,2,0.611111111
402.094868,18,17,8,3,0,0,402.094868,12,0.454545455,0.444444444,0.444444444,0.944444444,0.166666667,0,0,4,0.666666667
342.098788,18,17,6,1,0,0,342.098788,11,0.5,-0.111111111,0.333333333,0.944444444,0.055555556,0,0,5,0.611111111
358.09342,18,17,7,1,0,0,358.09342,11,0.481481481,0,0.388888889,0.944444444,0.055555556,0,0,4,0.611111111
374.088845,18,17,8,1,0,0,374.088845,11,0.461538462,0.111111111,0.444444444,0.944444444,0.055555556,0,0,3,0.611111111
406.060773,18,17,8,1,1,0,406.060773,11,0.416666667,0.222222222,0.444444444,0.944444444,0.055555556,0.055555556,0,3,0.611111111
390.083558,18,17,9,1,0,0,390.083558,11,0.44,0.222222222,0.5,0.944444444,0.055555556,0,0,2,0.611111111
421.089322,18,18,10,2,0,0,421.089322,11,0.363636364,0.444444444,0.555555556,1,0.111111111,0,0,1,0.611111111
357.109475,18,18,6,2,0,0,357.109475,11,0.461538462,0,0.333333333,1,0.111111111,0,0,5,0.611111111
373.10453,18,18,7,2,0,0,373.10453,11,0.44,0.111111111,0.388888889,1,0.111111111,0,0,4,0.611111111
389.099499,18,18,8,2,0,0,389.099499,11,0.416666667,0.222222222,0.444444444,1,0.111111111,0,0,3,0.611111111
421.069895,18,18,8,2,1,0,421.069895,11,0.363636364,0.333333333,0.444444444,1,0.111111111,0.055555556,0,3,0.611111111
405.094862,18,18,9,2,0,0,405.094862,11,0.391304348,0.333333333,0.5,1,0.111111111,0,0,2,0.611111111
393.083227,18,18,10,0,0,0,393.083227,10,0.384615385,0.111111111,0.555555556,1,0,0,0,0,0.555555556
297.11332,18,18,4,0,0,0,297.11332,10,0.5,-0.555555556,0.222222222,1,0,0,0,6,0.555555556
329.103355,18,18,6,0,0,0,329.103355,10,0.466666667,-0.333333333,0.333333333,1,0,0,0,4,0.555555556
345.097407,18,18,7,0,0,0,345.097407,10,0.448275862,-0.222222222,0.388888889,1,0,0,0,3,0.555555556
361.093193,18,18,8,0,0,0,361.093193,10,0.428571429,-0.111111111,0.444444444,1,0,0,0,2,0.555555556
377.086708,18,18,9,0,0,0,377.086708,10,0.407407407,0,0.5,1,0,0,0,1,0.555555556
372.120614,18,19,6,3,0,0,372.120614,11,0.416666667,0.111111111,0.333333333,1.055555556,0.166666667,0,0,5,0.611111111
388.115587,18,19,7,3,0,0,388.115587,11,0.391304348,0.222222222,0.388888889,1.055555556,0.166666667,0,0,4,0.611111111
436.080895,18,19,8,3,1,0,436.080895,11,0.3,0.444444444,0.444444444,1.055555556,0.166666667,0.055555556,0,3,0.611111111
408.094326,18,19,10,1,0,0,408.094326,10,0.333333333,0.222222222,0.555555556,1.055555556,0.055555556,0,0,0,0.555555556
440.06636,18,19,10,1,1,0,440.06636,10,0.272727273,0.333333333,0.555555556,1.055555556,0.055555556,0.055555556,0,0,0.555555556
424.089477,18,19,11,1,0,0,424.089477,10,0.304347826,0.333333333,0.611111111,1.055555556,0.055555556,0,0,-1,0.555555556
328.119217,18,19,5,1,0,0,328.119217,10,0.448275862,-0.333333333,0.277777778,1.055555556,0.055555556,0,0,5,0.555555556
344.11307,18,19,6,1,0,0,344.11307,10,0.428571429,-0.222222222,0.333333333,1.055555556,0.055555556,0,0,4,0.555555556
360.10807,18,19,7,1,0,0,360.10807,10,0.407407407,-0.111111111,0.388888889,1.055555556,0.055555556,0,0,3,0.555555556
376.104178,18,19,8,1,0,0,376.104178,10,0.384615385,0,0.444444444,1.055555556,0.055555556,0,0,2,0.555555556
408.076206,18,19,8,1,1,0,408.076206,10,0.333333333,0.111111111,0.444444444,1.055555556,0.055555556,0.055555556,0,2,0.555555556
424.071364,18,19,9,1,1,0,424.071364,10,0.304347826,0.222222222,0.5,1.055555556,0.055555556,0.055555556,0,1,0.555555556
423.10476,18,20,10,2,0,0,423.10476,10,0.272727273,0.333333333,0.555555556,1.111111111,0.111111111,0,0,0,0.555555556
359.125191,18,20,6,2,0,0,359.125191,10,0.384615385,-0.111111111,0.333333333,1.111111111,0.111111111,0,0,4,0.555555556
375.120161,18,20,7,2,0,0,375.120161,10,0.36,0,0.388888889,1.111111111,0.111111111,0,0,3,0.555555556
391.115356,18,20,8,2,0,0,391.115356,10,0.333333333,0.111111111,0.444444444,1.111111111,0.111111111,0,0,2,0.555555556
407.110188,18,20,9,2,0,0,407.110188,10,0.304347826,0.222222222,0.5,1.111111111,0.111111111,0,0,1,0.555555556
395.098906,18,20,10,0,0,0,395.098906,9,0.307692308,0,0.555555556,1.111111111,0,0,0,-1,0.5
411.094008,18,20,11,0,0,0,411.094008,9,0.28,0.111111111,0.611111111,1.111111111,0,0,0,-2,0.5
315.124103,18,20,5,0,0,0,315.124103,9,0.419354839,-0.555555556,0.277777778,1.111111111,0,0,0,4,0.5
331.119029,18,20,6,0,0,0,331.119029,9,0.4,-0.444444444,0.333333333,1.111111111,0,0,0,3,0.5
347.113926,18,20,7,0,0,0,347.113926,9,0.379310345,-0.333333333,0.388888889,1.111111111,0,0,0,2,0.5
363.107853,18,20,8,0,0,0,363.107853,9,0.357142857,-0.222222222,0.444444444,1.111111111,0,0,0,1,0.5
379.102378,18,20,9,0,0,0,379.102378,9,0.333333333,-0.111111111,0.5,1.111111111,0,0,0,0,0.5
438.115768,18,21,10,3,0,0,438.115768,10,0.2,0.444444444,0.555555556,1.166666667,0.166666667,0,0,0,0.555555556
358.141075,18,21,5,3,0,0,358.141075,10,0.36,-0.111111111,0.277777778,1.166666667,0.166666667,0,0,5,0.555555556
422.103715,18,21,7,3,1,0,422.103715,10,0.238095238,0.222222222,0.388888889,1.166666667,0.166666667,0.055555556,0,3,0.555555556
406.12608,18,21,8,3,0,0,406.12608,10,0.272727273,0.222222222,0.444444444,1.166666667,0.166666667,0,0,2,0.555555556
438.096555,18,21,8,3,1,0,438.096555,10,0.2,0.333333333,0.444444444,1.166666667,0.166666667,0.055555556,0,2,0.555555556
442.081542,18,21,10,1,1,0,442.081542,9,0.181818182,0.222222222,0.555555556,1.166666667,0.055555556,0.055555556,0,-1,0.5
426.10494,18,21,11,1,0,0,426.10494,9,0.217391304,0.222222222,0.611111111,1.166666667,0.055555556,0,0,-2,0.5
314.140208,18,21,4,1,0,0,314.140208,9,0.4,-0.555555556,0.222222222,1.166666667,0.055555556,0,0,5,0.5
330.134798,18,21,5,1,0,0,330.134798,9,0.379310345,-0.444444444,0.277777778,1.166666667,0.055555556,0,0,4,0.5
346.130007,18,21,6,1,0,0,346.130007,9,0.357142857,-0.333333333,0.333333333,1.166666667,0.055555556,0,0,3,0.5
362.124966,18,21,7,1,0,0,362.124966,9,0.333333333,-0.222222222,0.388888889,1.166666667,0.055555556,0,0,2,0.5
378.119689,18,21,8,1,0,0,378.119689,9,0.307692308,-0.111111111,0.444444444,1.166666667,0.055555556,0,0,1,0.5
394.114928,18,21,9,1,0,0,394.114928,9,0.28,0,0.5,1.166666667,0.055555556,0,0,0,0.5
426.087212,18,21,9,1,1,0,426.087212,9,0.217391304,0.111111111,0.5,1.166666667,0.055555556,0.055555556,0,0,0.5
425.120546,18,22,10,2,0,0,425.120546,9,0.181818182,0.222222222,0.555555556,1.222222222,0.111111111,0,0,-1,0.5
361.140882,18,22,6,2,0,0,361.140882,9,0.307692308,-0.222222222,0.333333333,1.222222222,0.111111111,0,0,3,0.5
377.136116,18,22,7,2,0,0,377.136116,9,0.28,-0.111111111,0.388888889,1.222222222,0.111111111,0,0,2,0.5
393.13053,18,22,8,2,0,0,393.13053,9,0.25,0,0.444444444,1.222222222,0.111111111,0,0,1,0.5
425.102795,18,22,8,2,1,0,425.102795,9,0.181818182,0.111111111,0.444444444,1.222222222,0.111111111,0.055555556,0,1,0.5
409.125619,18,22,9,2,0,0,409.125619,9,0.217391304,0.111111111,0.5,1.222222222,0.111111111,0,0,0,0.5
397.112848,18,22,10,0,0,0,397.112848,8,0.230769231,-0.111111111,0.555555556,1.222222222,0,0,0,-2,0.444444444
429.086558,18,22,10,0,1,0,429.086558,8,0.166666667,0,0.555555556,1.222222222,0,0.055555556,0,-2,0.444444444
413.109496,18,22,11,0,0,0,413.109496,8,0.2,0,0.611111111,1.222222222,0,0,0,-3,0.444444444
429.104368,18,22,12,0,0,0,429.104368,8,0.166666667,0.111111111,0.666666667,1.222222222,0,0,0,-4,0.444444444
445.099115,18,22,13,0,0,0,445.099115,8,0.130434783,0.222222222,0.722222222,1.222222222,0,0,0,-5,0.444444444
461.094218,18,22,14,0,0,0,461.094218,8,0.090909091,0.333333333,0.777777778,1.222222222,0,0,0,-6,0.444444444
317.138641,18,22,5,0,0,0,317.138641,8,0.35483871,-0.666666667,0.277777778,1.222222222,0,0,0,3,0.444444444
333.133503,18,22,6,0,0,0,333.133503,8,0.333333333,-0.555555556,0.333333333,1.222222222,0,0,0,2,0.444444444
349.129756,18,22,7,0,0,0,349.129756,8,0.310344828,-0.444444444,0.388888889,1.222222222,0,0,0,1,0.444444444
365.124605,18,22,8,0,0,0,365.124605,8,0.285714286,-0.333333333,0.444444444,1.222222222,0,0,0,0,0.444444444
381.11945,18,22,9,0,0,0,381.11945,8,0.259259259,-0.222222222,0.5,1.222222222,0,0,0,-1,0.444444444
413.091421,18,22,9,0,1,0,413.091421,8,0.2,-0.111111111,0.5,1.222222222,0,0.055555556,0,-1,0.444444444
312.172562,18,23,2,3,0,0,312.172562,9,0.357142857,-0.555555556,0.111111111,1.277777778,0.166666667,0,0,7,0.5
360.157032,18,23,5,3,0,0,360.157032,9,0.28,-0.222222222,0.277777778,1.277777778,0.166666667,0,0,4,0.5
376.151538,18,23,6,3,0,0,376.151538,9,0.25,-0.111111111,0.333333333,1.277777778,0.166666667,0,0,3,0.5
408.142146,18,23,8,3,0,0,408.142146,9,0.181818182,0.111111111,0.444444444,1.277777778,0.166666667,0,0,1,0.5
424.137103,18,23,9,3,0,0,424.137103,9,0.142857143,0.222222222,0.5,1.277777778,0.166666667,0,0,0,0.5
444.097539,18,23,10,1,1,0,444.097539,8,0.090909091,0.111111111,0.555555556,1.277777778,0.055555556,0.055555556,0,-2,0.444444444
428.120579,18,23,11,1,0,0,428.120579,8,0.130434783,0.111111111,0.611111111,1.277777778,0.055555556,0,0,-3,0.444444444
316.155056,18,23,4,1,0,0,316.155056,8,0.333333333,-0.666666667,0.222222222,1.277777778,0.055555556,0,0,4,0.444444444
332.15084,18,23,5,1,0,0,332.15084,8,0.310344828,-0.555555556,0.277777778,1.277777778,0.055555556,0,0,3,0.444444444
348.145419,18,23,6,1,0,0,348.145419,8,0.285714286,-0.444444444,0.333333333,1.277777778,0.055555556,0,0,2,0.444444444
364.139147,18,23,7,1,0,0,364.139147,8,0.259259259,-0.333333333,0.388888889,1.277777778,0.055555556,0,0,1,0.444444444
380.135587,18,23,8,1,0,0,380.135587,8,0.230769231,-0.222222222,0.444444444,1.277777778,0.055555556,0,0,0,0.444444444
396.130519,18,23,9,1,0,0,396.130519,8,0.2,-0.111111111,0.5,1.277777778,0.055555556,0,0,-1,0.444444444
428.102533,18,23,9,1,1,0,428.102533,8,0.130434783,0,0.5,1.277777778,0.055555556,0.055555556,0,-1,0.444444444
315.171884,18,24,3,2,0,0,315.171884,8,0.310344828,-0.666666667,0.166666667,1.333333333,0.111111111,0,0,5,0.444444444
363.15658,18,24,6,2,0,0,363.15658,8,0.230769231,-0.333333333,0.333333333,1.333333333,0.111111111,0,0,2,0.444444444
379.151528,18,24,7,2,0,0,379.151528,8,0.2,-0.222222222,0.388888889,1.333333333,0.111111111,0,0,1,0.444444444
395.146167,18,24,8,2,0,0,395.146167,8,0.166666667,-0.111111111,0.444444444,1.333333333,0.111111111,0,0,0,0.444444444
411.14101,18,24,9,2,0,0,411.14101,8,0.130434783,0,0.5,1.333333333,0.111111111,0,0,-1,0.444444444
399.130472,18,24,10,0,0,0,399.130472,7,0.153846154,-0.222222222,0.555555556,1.333333333,0,0,0,-3,0.388888889
447.11526,18,24,13,0,0,0,447.11526,7,0.043478261,0.111111111,0.722222222,1.333333333,0,0,0,-6,0.388888889
287.165564,18,24,3,0,0,0,287.165564,7,0.333333333,-1,0.166666667,1.333333333,0,0,0,4,0.388888889
303.160434,18,24,4,0,0,0,303.160434,7,0.3125,-0.888888889,0.222222222,1.333333333,0,0,0,3,0.388888889
319.15533,18,24,5,0,0,0,319.15533,7,0.290322581,-0.777777778,0.277777778,1.333333333,0,0,0,2,0.388888889
335.150238,18,24,6,0,0,0,335.150238,7,0.266666667,-0.666666667,0.333333333,1.333333333,0,0,0,1,0.388888889
351.143954,18,24,7,0,0,0,351.143954,7,0.24137931,-0.555555556,0.388888889,1.333333333,0,0,0,0,0.388888889
367.1401,18,24,8,0,0,0,367.1401,7,0.214285714,-0.444444444,0.444444444,1.333333333,0,0,0,-1,0.388888889
399.112448,18,24,8,0,1,0,399.112448,7,0.153846154,-0.333333333,0.444444444,1.333333333,0,0.055555556,0,-1,0.388888889
383.135036,18,24,9,0,0,0,383.135036,7,0.185185185,-0.333333333,0.5,1.333333333,0,0,0,-2,0.388888889
415.107299,18,24,9,0,1,0,415.107299,7,0.12,-0.222222222,0.5,1.333333333,0,0.055555556,0,-2,0.388888889
362.172535,18,25,5,3,0,0,362.172535,8,0.2,-0.333333333,0.277777778,1.388888889,0.166666667,0,0,3,0.444444444
378.167556,18,25,6,3,0,0,378.167556,8,0.166666667,-0.222222222,0.333333333,1.388888889,0.166666667,0,0,2,0.444444444
394.1629,18,25,7,3,0,0,394.1629,8,0.130434783,-0.111111111,0.388888889,1.388888889,0.166666667,0,0,1,0.444444444
426.152236,18,25,9,3,0,0,426.152236,8,0.047619048,0.111111111,0.5,1.388888889,0.166666667,0,0,-1,0.444444444
318.171446,18,25,4,1,0,0,318.171446,7,0.266666667,-0.777777778,0.222222222,1.388888889,0.055555556,0,0,3,0.388888889
334.166386,18,25,5,1,0,0,334.166386,7,0.24137931,-0.666666667,0.277777778,1.388888889,0.055555556,0,0,2,0.388888889
